lifestage,reps
adult; subadult; adult; adult; adult; adult; adult; adult,8
adult; subadult; adult; adult; adult; adult; adult; adult; adult; adult; adult; adult,12
adult; subadult; adult; adult; adult; adult; adult; adult; adult; adult; subadult; adult; adult,13
adult; subadult; adult; adult; adult; adult; subadult,7
adult; subadult; adult; adult; subadult,5
adult; subadult; adult; subadult,12
adult; subadult; adult; subadult; adult,10
adult; subadult; adult; subadult; adult; adult,12
adult; subadult; adult; subadult; subadult; adult,6
adult; subadult; juvenile,11
adult; subadult; subadult,57
adult; subadult; subadult; adult,8
adult; subadult; subadult; adult; adult,5
adult; subadult; subadult; adult; adult; subadult,6
adult; subadult; subadult; subadult,4
adult; subadult; subadult; subadult; adult; adult,6
adult; subadult; subadult; subadult; adult; adult; adult,7
adult; subadult; subadult; subadult; adult; juvenile; adult,7
adult; subadult; subadult; subadult; subadult,5
adult; tadpoles,4
adult; teneral,8
adult; testes not completely des,1
adult; transforming tadpole,1
adult; transitional,2
adult; very old,8
adult; very old (3+),3
adult; young,1073
adult; young of the year,2
adult; young of year,5
adult; young; tadpoles,2
adult; zoea,1
adult;;,146
adult;; adult,1
adult;; larvae,1
adult;; young,1
adult;;;,3
adult?,323
adult? immature,1
adultAmphiporus superbus,1
adult`,1
adulta,118
adultas,11
adultas e inmadura,1
adulte,975
adulte + juvenile,4
adulte et juvenile,12
adulte et oeufs,2
adulte et subadulte,1
adulte écrasé,3
adulte&embryons,1
"adulte, tétards",3
"adulte, têtards",153
adultes,8
"adultes, têtard",1
adulto,37283
adulto reproductivo,76
"adulto, juvenil",566
adulto/juvenil,30
adulto; juvenil,4
adultos,1218
adultos y juvenil chIV,1
adultos y subadultos,1
adultos y subadultos: 2 subadultos,1
adultq,1
adults,4586
adults & brood,2
adults & copepodid,6
adults & juvenile,1
adults & juveniles,11
adults & larvae,3
adults & ova,1
adults + copepodids,2
adults + eggs,4
adults + juveniles,3
adults + juvenilles,2
adults + larvae,1
adults + pupae,1
adults 4; yoy 56,1
adults and eggs,9
adults and juvenile,1
adults and juveniles,3
adults | nestlings,1
adults | young,2
"adults, imm.",1
"adults, immatures",2
"adults, juvenile",6
"adults, juveniles",17
"adults, juveniles & transforming young",1
"adults, juveniles (possibly C. candida)",1
"adults, juveniles and larvae",1
"adults, larva",48
"adults, larva; egg",2
"adults, larvae",307
"adults, larval stages and zoea stages I and II",1
"adults, nymph",2
"adults, plus 3rd & 4th stage larvae",1
"adults,immatures",1
"adults,imms",1
adults/larvae,1
"adults: 0, juveniles: , cysts: , ystoids: , egg sacks:",1
"adults: 0, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",11
"adults: 0, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 1",1
"adults: 0, juveniles: 0, cysts: 0, ystoids: 1, egg sacks: 0",1
"adults: 0, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",512
"adults: 0, juveniles: 10, cysts: 0, ystoids: 0, egg sacks: 0",5
"adults: 0, juveniles: 11, cysts: 0, ystoids: 0, egg sacks: 0",3
"adults: 0, juveniles: 14, cysts: 0, ystoids: 0, egg sacks: 0",2
"adults: 0, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",157
"adults: 0, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",130
"adults: 0, juveniles: 3, cysts: 1, ystoids: 0, egg sacks: 0",1
"adults: 0, juveniles: 4, cysts: 0, ystoids: 0, egg sacks: 0",100
"adults: 0, juveniles: 5, cysts: 0, ystoids: 0, egg sacks: 0",41
"adults: 0, juveniles: 6, cysts: 0, ystoids: 0, egg sacks: 0",30
"adults: 0, juveniles: 7, cysts: 0, ystoids: 0, egg sacks: 0",15
"adults: 0, juveniles: 8, cysts: 0, ystoids: 0, egg sacks: 0",24
"adults: 0, juveniles: 9, cysts: 0, ystoids: 0, egg sacks: 0",7
"adults: 1, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",3962
"adults: 1, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",377
"adults: 1, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 1",3
"adults: 1, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",177
"adults: 1, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",143
"adults: 1, juveniles: 4, cysts: 0, ystoids: 0, egg sacks: 0",20
"adults: 1, juveniles: 5, cysts: 0, ystoids: 0, egg sacks: 0",14
"adults: 1, juveniles: 6, cysts: 0, ystoids: 0, egg sacks: 0",5
"adults: 1, juveniles: 7, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 10, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",7
"adults: 11, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",3
"adults: 11, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 12, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",4
"adults: 13, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 13, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 15, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 16, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 17, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 19, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 2, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",1587
"adults: 2, juveniles: 0, cysts: 2, ystoids: 0, egg sacks: 0",1
"adults: 2, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",320
"adults: 2, juveniles: 1, cysts: 1, ystoids: 0, egg sacks: 0",1
"adults: 2, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",305
"adults: 2, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",63
"adults: 2, juveniles: 4, cysts: 0, ystoids: 0, egg sacks: 0",15
"adults: 2, juveniles: 5, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 2, juveniles: 7, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 2, juveniles: 9, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 3, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",4519
"adults: 3, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",558
"adults: 3, juveniles: 12, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 3, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",63
"adults: 3, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",23
"adults: 3, juveniles: 4, cysts: 0, ystoids: 0, egg sacks: 0",6
"adults: 3, juveniles: 5, cysts: 0, ystoids: 0, egg sacks: 0",3
"adults: 4, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",2337
"adults: 4, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",101
"adults: 4, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",25
"adults: 4, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",7
"adults: 4, juveniles: 4, cysts: 0, ystoids: 0, egg sacks: 0",5
"adults: 5, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",419
"adults: 5, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",34
"adults: 5, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",17
"adults: 5, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",7
"adults: 6, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",133
"adults: 6, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",20
"adults: 6, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",3
"adults: 7, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",53
"adults: 7, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",6
"adults: 7, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 7, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",2
"adults: 7, juveniles: 4, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 8, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",31
"adults: 8, juveniles: 1, cysts: 0, ystoids: 0, egg sacks: 0",4
"adults: 8, juveniles: 2, cysts: 0, ystoids: 0, egg sacks: 0",1
"adults: 9, juveniles: 0, cysts: 0, ystoids: 0, egg sacks: 0",9
"adults: 9, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0",2
adulture,2
adultus,81
adult|egg,1
aduly,1
adut,5
adutl,2
aduto,2
aduylt,1
adv,21
adv 1/3,1
adv anced,1
adv.,71
adv. - 6 to 9 days,1
adv. 1/2,1
adv. 1/3,2
adv. 1/4,1
adv. 7 to 10 days,1
adv. About 1/2,1
adv. About 6 days,1
adv. Large embryos,1
adv. a few days,1
advaced,1
advacned 3 to 5 days,1
advancded,1
advance,5
advanced,3937
advanced & fresh,1
advanced & rotten,1
advanced (10 days),1
advanced (2/3),2
advanced (5 to 8 days),1
advanced (7 or 8 days),1
advanced (I egg broken),1
advanced (about 3/4),1
advanced (bad),1
advanced (feathers),1
advanced (much caustic),1
advanced (pipping),1
advanced (small legs formed),1
advanced - bones evident,1
advanced - egg addled,1
advanced - one rotten,1
advanced 1/2,16
advanced 1/3,5
advanced 1/4,1
advanced 10%,1
advanced 15%,1
advanced 2/3,3
advanced 20%,2
advanced 3 or 4 days,1
advanced 3 to 5 days,2
advanced 3/4,1
advanced 30%,1
advanced 4 or 5 days,2
advanced 4 to 5 days,1
advanced 5 days,1
advanced 5 or 6 days,1
advanced 5 to 6 days,1
advanced 5 to 8 days,1
advanced 6 or 7 days,1
advanced 7 to 9 days,1
advanced 75%,1
advanced about 1/2,2
advanced about 1/3,2
advanced about 10 days,1
advanced about 2/3,1
advanced about 3/4.  Eggs held l,1
advanced about 6 days,1
advanced about one-third,1
advanced and addled,1
advanced and infertile,1
"advanced but ""pourri""",1
advanced but rotten,1
advanced development but still l,1
advanced far,1
advanced half,1
"advanced in 3, 1 infertile",1
advanced in 5 eggs,1
advanced in all 5,1
advanced in all eggs,3
"advanced in both species, 1 Yell",1
advanced in one 3 rotten eggs,1
advanced in two eggs,1
advanced incubation,3
advanced one egg addled,1
advanced one third,1
advanced partially,1
advanced past middle stage,1
advanced rotten,1
advanced slightly,1
advanced stage,1
advanced to advanced-feathered,2
advanced to advanced-feathered;,1
advanced to feathers,1
advanced to fresh,1
advanced to hatching,1
advanced to pipping,1
advanced to small embryos,1
advanced two eggs. one egg addle,1
advanced with feathers,2
advanced {cartoid maceration,1
"advanced, 1 egg adled",1
"advanced, 1 far advanced",1
"advanced, 1 infertile",4
"advanced, 2 eggs infertile",1
"advanced, addled",1
"advanced, advanced-spoiled",1
"advanced, different stages",1
"advanced, small embryo",1
"advanced, young completely forme",1
"advanced, young well formed",1
"advanced- ""addled""",1
advanced- 1 week,1
advanced- white feathers on head,1
advanced--feathered,7
advanced--feathered; 2324 broken,1
advanced--feathering started,1
advanced--unfeathered,1
advanced-dead,4
advanced-dead; 1047 addled,1
advanced-embryos all white feath,1
advanced-feathered,32
advanced-feathered-dark feet.  V,2
advanced-hard,1
advanced-hatching,1
advanced-much-,1
advanced-pipping,3
advanced-unfeathered,1
advanced-viable,4
advanced-viable to hatching,1
advanced. 1 infertile.,1
advanced/ 1 fresh,1
advanced/addled,1
advanced/broken,1
advanced/infertile,1
advanced324,1
advanced: 5 to 7 days,1
advanced: I egg bloody,1
advanced; 1 addled,1
advanced; 1 infert.,1
advanced; addled,1
advanced; chick forming,1
advanced; could only save 1,1
advanced; embryo feathered,1
advanced; feathered white,1
advanced; large; feathered,1
advanced; med. embryo; red vasc.,1
advanced; near hatching,1
advanced; near term,1
advancing,4
advancing (begun),1
advanded,1
advnaced-dark feathers,1
advnced,1
advvanced,1
adyr.,1
aecia,156
aecia | telia,34
aecia | uredinia,14
aecia | uredinia | telia,34
aecium,39
aegothoe stage,4
aestiv.,9
aethalia,1
afafadf,1
afoor,1
after 6 days or more,1
after first year,98
after fourth year,6
after hatch year,647
after hatch year-U,3
after hatch-year,45
after second year,428
after third year,3
after-second-year,167
aftere second year,1
agam,183
agam ?,1
age 3,1
age > I,7
age >II,11
age I,20
age by plumage,1041
age class 0,57
age class 0+,1
age class 1,10
age class 10,3
age class 2,1
age class 3,3
age class 5,3
age class 5-6,1
age class 9,1
age?,1
aged,5
agg.,14
aggregate,48
ahy,1
ahy by plumage,3
"ahy, autopsied",1
al,16
al viv.,1
al ♀,1
"al,",1
al.,62
al. gynoparae,1
al. imm.,2
al. v.,1
al. viv.,8
al. vivip,1
al. vivip.,4
al. vivp.,2
al. ♂,1
"al., nymphs",1
al.v.,1
al.viv.,1
al.viv.♀,1
al.vivip,1
al.vivip.,2
al.♂,1
ala.,1
alata,7
alata vivipara,2
alatae,5
alatae viviparae,1
alatae viviparous ♀,1
alate,13
alate vivip,1
alate vivipara,1
alate viviparous,1
alate(s),17
alates,4
alatiform,1
albino,2
"ales, juvenile",1
alevin,21
alevins,1
alevins + juveniles,3
aleví,10
algunas crías,1
alguns jovens,27
alive,1
all 1 day incubated,1
all 1/3,2
all 1/3 incubated,1
all 3 small embryos,1
all 4 eggs were fresh,1
all 4 rotten,1
all 5 fresh,1
all 8 fresh,1
all < 1/4,1
all about 3 days incubated,1
all about 4 days,1
all about 9 days incubated,1
all about one fourth,1
all about one half,2
all abt. two-thirds,1
all addled,2
all addled!,1
all advanced,7
all badly,1
all black plumage,1
"all but one infertile, 1 heavily",1
all but one transformed,1
all chipped,1
all commenced,1
all contents dry,1
all eggs fresh,2
all eggs-small embryo- 5 days,1
all four eggs were fresh,1
all frehs,1
all fresh,53
all fresh or showing slight trac,1
all fresh to slightly addled,1
"all fresh, 1 of  warbler's dent",1
all fresh; 3 eggs somewhat addle,1
all fresh?,1
all from 2nd clutch; 98-SC01-ES-,1
all half incubated,1
all highly incubated,2
all infertile,2
all just well started,1
all large embryos,2
"all no trace, though set complet",1
all one half,1
all one-half,1
all perfectly fresh,3
all prefectly fresh,1
all pronounced trace of blood,2
all slight,5
all slight trace,1
all slightly,2
all slightly incubated,4
all small embryos,1
all stages,84
all stages of incubation,1
all stages slightly,1
all started,2
all strictly fresh,1
all the way from nearly fresh to,1
all two thirds,1
all two-thirds advanced,1
all very slight,1
all were well started,1
all with very slight trace,1
"all young fledged, no eggs or fr",1
all.,1
allotype,2
almost,1
almost  complete,1
almost  hatching,1
almost 1/2,1
almost advanced,1
almost complete,34
almost finished,1
almost fresh,90
almost fresh; 1 fresh,1
almost half,1
almost hard,1
almost hatched,8
almost hatching,14
almost mature,1
almost pipped,1
almost ready to hatch,3
almost sco,2
almost to hatch,1
along,20
already begun,1
alveolar cyst,1
ambulatory zooid,1
ammcoetes,1
ammocoete,775
"ammocoete (160), adult (163)",1
ammocoete (transforming),1
ammocoete begining to transform: eye present and pappillae arranged in final tooth pattern,1
ammocoete metamorphosing,1
"ammocoete, transformed",2
"ammocoete, transforming",3
ammocoete; adult,32
ammocoete; adult; larva,1
ammocoete; in process,3
ammocoete; larva,99
ammocoete; larva; adult,5
ammocoete; larva; metamorphosing ammocoetes,2
ammocoete; metamorphosing ammocoetes,1
ammocoete; newly transformed,2
ammocoete; one transformed,1
ammocoete; some transformed,1
ammocoete; three transformed,1
ammocoete; transformed,10
ammocoete; transforming,8
ammocoete; transforming ammocoete,1
ammocoete; young,20
ammocoetes,37
"ammocoetes, 1 eyed and partially transformed",1
"ammocoetes, beginning to transform",1
"ammocoetes, largest with eyes, but no teeth developed",1
ammocoetes; 2 with prominent eye and almost transformed,1
ammocète,7
amorphous stage,1
amplexus,2
amplexus;;; copepodid,1
an egg in nest on the 17th,1
anamorph,243
anaphase,3
ancestrula,1
ancestrula and young,1
ancestrulae,1
androecia,10
androecia + capsules,7
androecia + gemmae,3
androecia + gynoecia,3
androecia + perianth,4
anm.,1
annual,53
anomalie,1
ant.,1
anvanced,1
ap. viv.,3
aparently fresh,1
apparently 4 days,1
apparently abandoned,1
apparently begun,1
apparently deserted,1
apparently variable f.trace and,1
apparently variable; trace red &,1
appears to be advanced,1
apple,1
appreciable,11
approx 2 yrs,1
approx 3 yrs,1
approx 5 yrs,1
approx. 12 days,1
approx. 166 day fetus,1
approx. 2 yrs,2
approx. 3 years,1
approx. 4-5 years old,1
approx.18 years,1
approximately 3 months,1
approximately 7 days,1
apt,211
"apt,",1
"apt, imm.",1
apt.,52
apt. & nymphs,1
apt. al.,1
apt. v.,1
apt. viv.,3
apt. vivip.,2
"apt., nymph",1
apt.al,1
apt.al.,3
apt.viv.,2
aptera,1
aptera vivifara,1
apterae,2
archeg.,1
architecture,19
around 8 days,2
arva,1
ascocarp,26
assd larvae,1
asy,5
asy by plumage,1
at different ages,1
at least 15 years,1
at least 18 years old,1
at least 1st calendar year,40001
at least 2 yrs,1
"at least 2/3, 1 even more",1
at least 24 hours,1
at least 2nd calendar year,87113
at least 3/4; hard embryos,1
at least 31 years old,1
at least 3rd calendar year,23233
at least 4 1/2 years,1
at least 4th calendar year,5115
at least 5th calendar year,2900
at least 6th calendar year,660
at least 7 years old,1
at least 7th calendar year,1280
at least 8 years,1
at least a half,1
at least one nestling,1
at least two chicks,1
at least two days,1
at point of hatching,1
athens,1
audlt,1
audlts & ova,1
aulophora,3
ault,1
auricularia,13
autumn,2
autumn type,4
av.,1
avec 2 embryons,3
avec embryon,1
avec oeufs,13
avec ovocytes,1
avec têtards,1
b,1
b b b b b,1
b-b-b-0,1
b-b-b-b-b-b-b-b-b,1
"b= small embryo, c= small embryo",1
baby,19
bad,50
bad -1 egg too bad to save,1
bad egg,1
bad. Eggs broken,1
bad.1egg hatched in transport,1
badly,18
badly advanced,2
"badly inc, 2 inf",1
badly inc.,2
badly incubated,15
"badly incubated, saved 2 addled",1
"bare trace, a late set",1
barely begun,16
barely commenced,5
barely incubated,1
barely noticable,1
barely perceptible,1
barely started,7
barely started (backbone formed),1
barely started to small embryos,1
basidiocarp,516
bdg.,1
becoming addled (from fresh),1
becoming sterile,1
beg.,1
began,591
began (about 1/3),1
began (about 1/4),1
began - about 5 days,1
began - fully formed embryos,1
began - slight,1
began 3 or 4 days,1
began a few days,1
began set,1
began to advanced,1
"began, 1/3 advanced",1
"began, a few days",1
"began, embryo forming",1
begin,2
begin in all,1
"begin in fertile eggs, runt was",1
beginning,12
beginning to advanced,1
"beginning, one showed trace of b",1
begun,6000
begun & 2 addled,1
begun & rotten,1
begun (1 broken),1
begun (1 day),1
"begun (1 egg clear, 4 very incub",1
begun (1 week),1
begun (about 4 or 5 days),1
begun (addled.),1
begun (incubation advanced),1
begun (see card),2
begun (seven fresh and 8 incubat,1
begun + fresh,1
begun + in fact advanced,1
begun - 1/4,1
begun - 2 eggs infertile,1
begun - about 1/2,1
begun - about 8 days,1
begun - bloody embryos,1
begun - nest held same number 2,1
begun - small embryos,1
begun 1-2,1
begun 2 days,1
begun 2 or 3 days,1
begun 3 or 4 days,1
begun a little,1
begun about 1/3,1
begun about 3 days,1
begun about 4 days in all; about,1
begun and advanced,1
begun and rotten,1
begun and somewhat advanced,1
begun but addled in both,1
begun in 2 eggs,1
begun in 2 eggs only,1
"begun in 2, 1 fresh",1
"begun in 2, egg marked x inferti",1
begun in 3 eggs,1
"begun in 3 eggs, 1 egg infertile",1
"begun in 3, heavy in 3",1
begun in 4 eggs; 1 rotten,1
begun in all,16
begun in all eggs,5
begun in all eggs of set,1
begun in both eggs,1
begun in first egg,1
begun in four eggs,1
begun in one egg,2
begun in the normal sized eggs.,1
begun in two eggs,1
begun one egg addled,1
begun slight,2
begun slightly,3
begun soft embryos,7
begun to 5 days,1
begun to advanced,1
begun waited 3 days for 5th egg,1
begun well,1
begun x 7 or 8 days,1
begun yesterday,1
"begun, 1 egg addled",1
"begun, 1 infertile",1
"begun, 2 eggs in nest on 6th ins",1
"begun, about 1/3",1
"begun, about 3 days",1
"begun, but suspect that eggs wer",1
"begun, fresh",1
"begun, fresh eggs were in the ne",1
"begun, middle stage,small embryo",1
"begun, no fresh embryos",1
"begun, one dropped",1
"begun, one egg infertile",1
"begun, one rotted.",1
"begun, or about 5 days",1
"begun, should say 4 days",1
"begun, small embryos",1
"begun, soft embryos",5
"begun, unequal",1
"begun,rolled",1
begun-also decomposition,1
begun-deserted,1
begun-slight,2
begun.,1
begun.  Fresh to well,1
begun. (sec. setting),1
begun/advanced,1
begun/slight,1
begun: rotted embryos in 5 of th,1
begun: slight,1
begun; 5 days,1
begun; nest held same number yes,1
begun; see card,1
begun; set in nest on May 6th,1
below,1
between 0-3 days,1
between 1/3+ 1/2,1
between 5 and 6 years old based on tooth eruption,1
between slight and heavy,1
between slight and medium,1
bgeun,2
bicephalic larvae',1
biennial,1
big embryos,1
bioluminiscent mycelium,1
bipinnaria,16
bird formed,3
bird on nest,1
"bird on nest and eggs , yearly",1
bird started on the back,1
black-type,3
"blackbird 1/3, cowbird 1/4",1
blastozooids,375
blastula,6
bleu,3
blood,20
blood & matter,1
blood & tiny bones,1
blood and flesh,1
blood embryo,1
blood in both eggs,1
blood lines,2
blood showing,5
blood stains,1
blood streak,1
blood streaked,1
blood streaked embryos,1
blood streaks,3
blood traces,7
blood-far adv.,1
blood-stained,1
"blood.1 (or blood.l), claw marke",1
bloodshot,37
bloody,196
bloody - formed embryos,1
bloody -slight-,1
bloody embryo,2
bloody embryos,4
bloody soft embryos,1
bloody trace,1
bloody yokes,1
bloody yolks,16
bloody yolks - 2 days,1
bloody yolks 3 days,1
bloody yolks in all,1
"bloody, 1 addled",1
"bloody, broken",1
bloody- 5 or 6 days,1
bluddy,1
bones,5
bones & feathers,1
bones formed (advanced),1
bones forming,1
"bordering ""moderate""",1
bordering Considerable,2
both 1/3 incubated,1
"both eggs fragments only, eggshe",1
both eggs fresh,2
both eggs infertile,1
both eggs large embryo,1
both fresh,1
both infertile,2
"both ready to hatch, both broken",1
both slightly advanced,1
br.,98
brachiolaria,3
bract,5
breed,2
breed'g.,1
breeding,6
breeding 2 yrs. old,1
breeding condition,2
breeding males,1
broke in nest,2
broken,12
broken and dried.  Full.  One-ha,1
broken during incubation,2
broken in late incubation,1
broken in nest,3
broken in nest--pipping,1
broken in nest--slight,1
broken when washing,1
broken-addled,1
brood,3
brood I,4
brood II,2
brood of 17,1
brood of seven,1
brooded,1
brooder,67
broodpatch,1
brought in as larvae,1
brue-type,1
bud,65
bud burst,2839
"bud, flower",2
"bud, flower, fruit",1
budding,2
buds,3199
buds & fruits,1
bursa 10 x 4 mm,1
bursa 11 x 5 mm,1
bursa 12 x 8 mm,1
bursa 4 x 2.5 mm,1
bursa 6 x 3 mm,1
bursa present; immature,1
bébé,8
c,7
c caps,1
c fr.,1
c. 28 days,1
c. 4 days,1
c. 4 years,1
c. 8 months,1
c. caps.,1
c. fr.,3
c. perianth,1
c.13,1
c.20 months,1
c.20 years,1
c.5yrs,1
c.a.1.5yrs,1
c/1 - fresh; c/2 - showing blood,1
c/2,1
c/3x,1
c1,263
c17yrs,1
c2,562
c3,805
ca 0.2 mm embryo,1
ca 12 hours; Downy chick,1
ca 12-14 years old,1
ca 2 months,1
ca 2 months; Immature,1
ca 3.5 years,1
ca 31day,2
ca 36 hours; Downy chick,1
ca 4.5 months; Immature,1
ca 5-6 months old,1
ca 60 hours; Downy chick,1
ca 66 days; Immature,1
ca 7+,1
ca 80 hours; Downy chick,1
ca 85 hours; Downy chick,1
ca. 1 week old,1
ca. 1 year old,1
ca. 1.5 years old,1
ca. 1.5-2.5 years,1
ca. 10 days,1
ca. 14 weeks old,2
"ca. 15 adult, ~50 larvae",1
ca. 1mm embryo,1
ca. 2 years old,1
ca. 3 years old,1
ca. 33 days; Immature,1
ca. 6 days,2
ca. 7.5 years old,1
calf,18
caliptopis,6
calyptopis,5404
calyptopis 1,33
calyptopis 2,26
calyptopis 3,12
calyptopis III,1
calyptopis and furcilia,1
calyptosis,11
calytopis,30
cam,1
capsule,24
capsule avec embryon,4
capsule vide,1
capsules,138
capsules + perianth + androecia,7
carapace,4
cartilaginous embryos,2
case,1
case(s),62
cases,1
cast,1
cast-off skin,1
caterpillar,126154
"cc's definite trace, smaller one",1
cehmoth,3
cercaria,169
cercaria and sporocysts,1
cercaria; parthenitae,3
cercaria; redia,2
cercaria; rediae,2
cercaria; sporocyst,4
cercariae,2799
cercariae & sporocyst,1
cercariae and rediae,4
"cercariae, redia, metacercaria",1
cercariae/sporocyst,1
cercariae; redia,9
cercariae; rediae,1
cercocytsis,1
cercària,3
certain,11
certainly fresh,1
cestode,3
cf,2891
cfr.,15
chalimus larvae,1
chalimus stage,8
chalimus stage I,1
chalimus stage II,1
chalimus stage III,1
chalimus stage IV,1
chart 25%,1
check,1
check mark,2
checked,1
checkmark,1
checkmark (see card),1
chick,29993
chick (1 da),1
chick (12da),2
chick (13da),2
chick (15da),2
chick (18D),1
chick (18da),1
chick (2 da),2
chick (2 wk),3
chick (2-3d),2
chick (3 da),1
chick (3 wk),1
chick (4 da),1
chick (5 da),1
chick (9-10d,1
chick (~5d),2
chick 1-2day,1
chick 10 day,1
chick 2-5day,3
chick 3-4d,1
chick 4-5day,3
chick beginning to form,4
chick forming,1
chick hatched; shells saved,1
chick in nest,1
chick ready to hatch,1
chick*,1
chick; 2 days old,1
chick; 3 days old,1
chick; 4 days old,1
chick;hatch year,1
chicked,1
chicks,7
chicks beginning to form,1
chicks died,1
"chicks had hatched, only 1 addle",1
chicks hatch,1
chicks piping,1
chicks pipping,1
chicks ready to hatch,1
chicks recently fledged,1
chicks taken by predator,2
"chicks, 1 rotten",1
child,1
chrysalid,2
chrysalid skin,10
chrysalis,37
chrysalis + pupa,1
chrysalis exuviam,1
"chrysalis, juvenile shed",1
circa 12 years,1
ciru,2
cistacanto,7
cisticercoide,5
class 0,8
"class 0 inside label, 5 outside",1
class 1,3
class 1 or 2,7
class 1; juvenile,4
class 1; subadult,3
class 2,24
class 2 or 3,35
class 2; subadult,11
class 3,16
class 3; adult,10
class 4,9
class 4; adult,7
class 5,6
class 5; adult,3
class 7,1
class 8,1
clean,6
clear,14
cleavage,5
cleithrum removed,1
clitellate,4
clupeoid-type eggs,1
clutch mass,1
cocoon,145
cocoon containing young,1
cocoon w/ adult,1
cocoon walls,2
"cocoon, larva",3
cocoon; adult; immature,1
coenurus,6
cold,1
cold in nest--addled/no developm,1
collection,1
colonial,8
colonies,210
com,8
com'en'd,1
com-,1
com.,14
com.  (commenced),1
coming 6 years,1
coming 7 years,1
comm,3
comm.,2
commence,6
commenced,2227
commenced & addled,1
commenced (eggs found on the 3rd,1
commenced (in some eggs advanced,1
commenced (slight),1
commenced - 1 Day.,1
commenced - a little blood,1
commenced 1 day,2
commenced 1/2,1
commenced 1/3,1
commenced about 1/3,1
commenced and advanced,1
commenced and spoiled,1
commenced first stage,1
commenced in 1 egg,1
commenced in 2 eggs,1
commenced in 3,1
"commenced in 4 eggs, 1 egg fresh",1
commenced in one egg,1
"commenced in one, fresh in one",1
commenced incubation,1
commenced middle stages,1
commenced only,2
commenced to 1/2 incubated,1
commenced to 1/4,1
commenced with embryo,1
"commenced, 1 egg more on",1
"commenced, 3 days",1
"commenced, just",1
"commenced, slightly",1
commenced.  Small embryos,1
commenced. slight.,1
commenced/blood,1
commenced; 1 fresh,1
commenced; quite slight,1
commencee,1
commencee (sang),1
commencing,1
comparatively fresh,1
complete,22
complete - eggs pipped,1
complete.,1
con crías,11
con sangre,1
con.,1
"conceptacle-bearing fronds, with pseudonerve",2
cones,929
congealed - nest deserted,1
considerable,76
considerably advanced,6
considerably incubated,3
considerately incubated,1
