disposition,reps
D061-1634Cokendolpher25Ap2048,1
D061-1634Cokendolpher25Ap2049,1
D061-1634Cokendolpher25Ap2050,1
D061-1634Cokendolpher25Ap2051,1
D061-1634Cokendolpher25Ap2052,1
D061-1634Cokendolpher25Ap2053,1
D061-1634Cokendolpher25Ap2054,1
D061-1634Cokendolpher25Ap2055,1
D061-1634Cokendolpher25Ap2056,1
D061-1634Cokendolpher25Ap2057,1
D061-1634Cokendolpher25Ap2058,1
D061-1634Cokendolpher25Ap2059,1
D061-1634Cokendolpher25Ap2060,1
D061-1634Cokendolpher25Ap2061,1
D061-1634Cokendolpher25Ap2062,1
D061-1634Cokendolpher25Ap2063,1
D061-1634Cokendolpher25Ap2064,1
D061-1634Cokendolpher25Ap2065,1
D061-1634Cokendolpher25Ap2066,1
D061-1634Cokendolpher25Ap2067,1
D061-1634Cokendolpher25Ap2068,1
D061-1634Cokendolpher25Ap2069,1
D061-1634Cokendolpher25Ap2070,1
D061-1634Cokendolpher25Ap2071,1
D061-1634Cokendolpher25Ap2072,1
D061-1634Cokendolpher25Ap2073,1
D061-1634Cokendolpher25Ap2074,1
D061-1634Cokendolpher25Ap2075,1
D061-1634Cokendolpher25Ap2076,1
D061-1634Cokendolpher25Ap2077,1
D061-1634Cokendolpher25Ap2078,1
D061-1634Cokendolpher25Ap2079,1
D061-1634Cokendolpher25Ap2080,1
D061-1634Cokendolpher25Ap2081,1
D061-1634Cokendolpher25Ap2082,1
D061-1634Cokendolpher25Ap2083,1
D061-1634Cokendolpher25Ap2084,1
D061-1634Cokendolpher25Ap2085,1
D061-1634Cokendolpher25Ap2086,1
D061-1634Cokendolpher25Ap2087,1
D061-1634Cokendolpher25Ap2088,1
D061-1634Cokendolpher25Ap2089,1
D061-1634Cokendolpher25Ap2090,1
D061-1634Cokendolpher25Ap2091,1
D061-1634Cokendolpher25Ap2092,1
D061-1634Cokendolpher25Ap2093,1
D061-1634Cokendolpher25Ap2094,1
D061-1634Cokendolpher25Ap2095,1
D061-1634Cokendolpher25Ap2096,1
D061-1634Cokendolpher25Ap2097,1
D061-1634Cokendolpher25Ap2098,1
D061-1634Cokendolpher25Ap2099,1
D061-1634Cokendolpher25Ap2100,1
D061-1634Cokendolpher25Ap2101,1
D061-1634Cokendolpher25Ap2102,1
D061-1634Cokendolpher25Ap2103,1
D061-1634Cokendolpher25Ap2104,1
D061-1634Cokendolpher25Ap2105,1
D061-1634Cokendolpher25Ap2106,1
D061-1634Cokendolpher25Ap2107,1
D061-1634Cokendolpher25Ap2108,1
D061-1634Cokendolpher25Ap2109,1
D061-1634Cokendolpher25Ap2110,1
D061-1634Cokendolpher25Ap2111,1
D061-1634Cokendolpher25Ap2112,1
D061-1634Cokendolpher25Ap2113,1
D061-1634Cokendolpher25Ap2114,1
D061-1634Cokendolpher25Ap2115,1
D061-1634Cokendolpher25Ap2116,1
D061-1634Cokendolpher25Ap2117,1
D061-1634Cokendolpher25Ap2118,1
D061-1634Cokendolpher25Ap2119,1
D061-1634Cokendolpher25Ap2120,1
D061-1634Cokendolpher25Ap2121,1
D061-1634Cokendolpher25Ap2122,1
D061-1634Cokendolpher25Ap2123,1
D061-1634Cokendolpher25Ap2124,1
D061-1634Cokendolpher25Ap2125,1
D061-1634Cokendolpher25Ap2126,1
D061-1634Cokendolpher25Ap2127,1
D061-1634Cokendolpher25Ap2128,1
D061-1634Cokendolpher25Ap2129,1
D061-1634Cokendolpher25Ap2130,1
D061-1634Cokendolpher25Ap2131,1
D061-1634Cokendolpher25Ap2132,1
D061-1634Cokendolpher25Ap2133,1
D061-1634Cokendolpher25Ap2134,1
D061-1634Cokendolpher25Ap2135,1
D061-1634Cokendolpher25Ap2136,1
D061-1634Cokendolpher25Ap2137,1
D061-1634Cokendolpher25Ap2138,1
D061-1634Cokendolpher25Ap2139,1
D061-1634Cokendolpher25Ap2140,1
D061-1634Cokendolpher25Ap2141,1
D061-1634Cokendolpher25Ap2142,1
D061-1634Cokendolpher25Ap2143,1
D061-1634Cokendolpher25Ap2144,1
D061-1634Cokendolpher25Ap2145,1
D061-1634Cokendolpher25Ap2146,1
D061-1634Cokendolpher25Ap2147,1
D061-1634Cokendolpher25Ap2148,1
D061-1634Cokendolpher25Ap2149,1
D061-1634Cokendolpher25Ap2150,1
D061-1634Cokendolpher25Ap2151,1
D061-1634Cokendolpher25Ap2152,1
D061-1634Cokendolpher25Ap2153,1
D061-1634Cokendolpher25Ap2154,1
D061-1634Cokendolpher25Ap2155,1
D061-1634Cokendolpher25Ap2156,1
D061-1634Cokendolpher25Ap2157,1
D061-1634Cokendolpher25Ap2158,1
D061-1634Cokendolpher25Ap2159,1
D061-1634Cokendolpher25Ap2160,1
D061-1634Cokendolpher25Ap2161,1
D061-1634Cokendolpher25Ap2162,1
D061-1634Cokendolpher25Ap2163,1
D061-1634Cokendolpher25Ap2164,1
D061-1634Cokendolpher25Ap2165,1
D061-1634Cokendolpher25Ap2166,1
D061-1634Cokendolpher25Ap2167,1
D061-1634Cokendolpher25Ap2168,1
D061-1634Cokendolpher25Ap2169,1
D061-1634Cokendolpher25Ap2170,1
D061-1634Cokendolpher25Ap2171,1
D061-1634Cokendolpher25Ap2172,1
D061-1634Cokendolpher25Ap2173,1
D061-1634Cokendolpher25Ap2174,1
D061-1634Cokendolpher25Ap2175,1
D061-1634Cokendolpher25Ap2176,1
D061-1634Cokendolpher25Ap2177,1
D061-1634Cokendolpher25Ap2178,1
D061-1634Cokendolpher25Ap2179,1
D061-1634Cokendolpher25Ap2180,1
D061-1634Cokendolpher25Ap2181,1
D061-1634Cokendolpher25Ap2182,1
D061-1634Cokendolpher25Ap2183,1
D061-1634Cokendolpher25Ap2184,1
D061-1634Cokendolpher25Ap2185,1
D061-1634Cokendolpher25Ap2186,1
D061-1634Cokendolpher25Ap2187,1
D061-1634Cokendolpher25Ap2188,1
D061-1634Cokendolpher25Ap2189,1
D061-1634Cokendolpher25Ap2190,1
D061-1634Cokendolpher25Ap2191,1
D061-1634Cokendolpher25Ap2192,1
D061-1634Cokendolpher25Ap2193,1
D061-1634Cokendolpher25Ap2194,1
D061-1634Cokendolpher25Ap2195,1
D061-1634Cokendolpher25Ap2196,1
D061-1634Cokendolpher25Ap2197,1
D061-1634Cokendolpher25Ap2198,1
D061-1634Cokendolpher25Ap2199,1
D061-1634Cokendolpher25Ap2200,1
D061-1634Cokendolpher25Ap2201,1
D061-1634Cokendolpher25Ap2202,1
D061-1634Cokendolpher25Ap2203,1
D061-1634Cokendolpher25Ap2204,1
D061-1634Cokendolpher25Ap2205,1
D061-1634Cokendolpher25Ap2206,1
D061-1634Cokendolpher25Ap2207,1
D061-1634Cokendolpher25Ap2208,1
D061-1634Cokendolpher25Ap2209,1
D061-1634Cokendolpher25Ap2210,1
D061-1634Cokendolpher25Ap2211,1
D061-1634Cokendolpher25Ap2212,1
D061-1634Cokendolpher25Ap2213,1
D061-1634Cokendolpher25Ap2214,1
D061-1634Cokendolpher25Ap2215,1
D061-1634Cokendolpher25Ap2216,1
D061-1634Cokendolpher25Ap2217,1
D061-1634Cokendolpher25Ap2218,1
D061-1634Cokendolpher25Ap2219,1
D061-1634Cokendolpher25Ap2220,1
D061-1634Cokendolpher25Ap2221,1
D061-1634Cokendolpher25Ap2222,1
D061-1634Cokendolpher25Ap2223,1
D061-1634Cokendolpher25Ap2224,1
D061-1634Cokendolpher25Ap2225,1
D061-1634Cokendolpher25Ap2226,1
D061-1634Cokendolpher25Ap2227,1
D061-1634Cokendolpher25Ap2228,1
D061-1634Cokendolpher25Ap2229,1
D061-1634Cokendolpher25Ap2230,1
D061-1634Cokendolpher25Ap2231,1
D061-1634Cokendolpher25Ap2232,1
D061-1634Cokendolpher25Ap2233,1
D061-1634Cokendolpher25Ap2234,1
D061-1634Cokendolpher25Ap2235,1
D061-1634Cokendolpher25Ap2236,1
D061-1634Cokendolpher25Ap2237,1
D061-1634Cokendolpher25Ap2238,1
D061-1634Cokendolpher25Ap2239,1
D061-1634Cokendolpher25Ap2240,1
D061-1634Cokendolpher25Ap2241,1
D061-1634Cokendolpher25Ap2242,1
D061-1634Cokendolpher25Ap2243,1
D061-1634Cokendolpher25Ap2244,1
D061-1634Cokendolpher25Ap2245,1
D061-1634Cokendolpher25Ap2246,1
D061-1634Cokendolpher25Ap2247,1
D061-1634Cokendolpher25Ap2248,1
D061-1634Cokendolpher25Ap2249,1
D061-1634Cokendolpher25Ap2250,1
D061-1634Cokendolpher25Ap2251,1
D061-1634Cokendolpher25Ap2252,1
D061-1634Cokendolpher25Ap2253,1
D061-1634Cokendolpher25Ap2254,1
D061-1634Cokendolpher25Ap2255,1
D061-1634Cokendolpher25Ap2256,1
D061-1634Cokendolpher25Ap2257,1
D061-1634Cokendolpher25Ap2258,1
D061-1634Cokendolpher25Ap2259,1
D061-1634Cokendolpher25Ap2260,1
D061-1634Cokendolpher25Ap2261,1
D061-1634Cokendolpher25Ap2262,1
D061-1634Cokendolpher25Ap2263,1
D061-1634Cokendolpher25Ap2265,1
D061-1634Cokendolpher25Ap2266,1
D061-1634Cokendolpher25Ap2267,1
D061-1634Cokendolpher25Ap2268,1
D061-1634Cokendolpher25Ap2269,1
D061-1634Cokendolpher25Ap2270,1
D061-1634Cokendolpher25Ap2271,1
D061-1634Cokendolpher25Ap2272,1
D061-1634Cokendolpher25Ap2273,1
D061-1634Cokendolpher25Ap2274,1
D061-1634Cokendolpher25Ap2275,1
D061-1634Cokendolpher25Ap2276,1
D061-1634Cokendolpher25Ap2277,1
D061-1634Cokendolpher25Ap2278,1
D061-1634Cokendolpher25Ap2279,1
D061-1634Cokendolpher25Ap2280,1
D061-1634Cokendolpher25Ap2281,1
D061-1634Cokendolpher25Ap2282,1
D061-1634Cokendolpher25Ap2283,1
D061-1634Cokendolpher25Ap2284,1
D061-1634Cokendolpher25Ap2285,1
D061-1634Cokendolpher25Ap2286,1
D061-1634Cokendolpher25Ap2287,1
D061-1634Cokendolpher25Ap2288,1
D061-1634Cokendolpher25Ap2289,1
D061-1634Cokendolpher25Ap2290,1
D061-1634Cokendolpher25Ap2291,1
D061-1634Cokendolpher25Ap2292,1
D061-1634Cokendolpher25Ap2293,1
D061-1634Cokendolpher25Ap2295,1
D061-1634Cokendolpher25Ap2296,1
D061-1634Cokendolpher25Ap2297,1
D061-1634Cokendolpher25Ap2TTU-Z_,2
D062-0215AlexGregg27Ap2016,210
D062-0364AlexGregg27Ap2016,5
D062-1628AlexGregg12May2016,263
D062-1637AlexGregg12May2016,416
D062-1641AlexGregg12May 2016,453
D062-1648AlexGregg12May2016,288
D062-1670AlexGregg12May2016,238
D062-1671AlexGregg12May2016,236
D072-0493Cokendolpher5May2016,27
D072-1014AlexGreeg5May2016,43
D072-1014Cokendolpher5May2016,15
D072-1618AlexGregg12May2016,476
D072-1618Cokendolpher25Ap2016,1
D073-0635Cokendolpher27May2016,170
D073-0635Cokendolpher2Jun2016,167
D073-0843AlexGregg28Ap2016,71
D073-1645AlexGregg27Ap2016,206
D073-1647AlexGregg27Ap2016,167
D073-1650Cokendolpher5May2016,279
D073-1652Cokendolpher25Ap2016,323
D073-1654Cokendolpher5May2016,251
D073-1675AlexGregg23Ap2016,185
D: Cokendolpher26Ap2016,1
D???: 01341,1
DBG,1
DE DNREC office(to be assessioned),1
DEACCESSIONED,63
DEACCESSIONED missing,2
DEI,11
DES,15
"DES, ARIZ",7
"DES, ARIZ,",1
"DES, ARIZ, ASC",43
"DES, ARIZ, ASC, CANB",1
"DES, ARIZ, ASC, ID, NY, OS, UCR,",1
"DES, ARIZ, ASC, MEXU",3
"DES, ARIZ, ASC, NA",12
"DES, ARIZ, ASC, NA,",1
"DES, ARIZ, ASC, NA, MSC",1
"DES, ARIZ, ASC, NA, MSC, UMO, NY",1
"DES, ARIZ, ASC, NA, NO",1
"DES, ARIZ, ASC, NA, NO, UCR",1
"DES, ARIZ, ASC, NA, NY",2
"DES, ARIZ, ASC, NA, NY, MSC, UMO",1
"DES, ARIZ, ASC, NA, NY, UCR",1
"DES, ARIZ, ASC, NA, NY, UCR, BRY",1
"DES, ARIZ, ASC, NA, NY, UCR, MSC",6
"DES, ARIZ, ASC, NA, NY, UMO, MSC",1
"DES, ARIZ, ASC, NO",4
"DES, ARIZ, ASC, NO, NA",7
"DES, ARIZ, ASC, NO, NA, NY, UCR",3
"DES, ARIZ, ASC, NY",1
"DES, ARIZ, ASC, NY, CANB",1
"DES, ARIZ, ASC, UCR",1
"DES, ARIZ, TAES",1
"DES, ENCB, UTEP",1
"DES, HUEFS, NY, UTEP",1
"DES, ID, OS, UMO, UTEP",2
"DES, MSC, NA, UMO",1
"DES, MSC, NY, UTEP",4
"DES, MSC, OSC, NY, UTEP",1
"DES, MSC, UTEP",4
"DES, NMC, UTEP",1
"DES, NO, OSC, SD",1
"DES, NY, UTEP",6
"DES, UTEP",3
DESTROYED OR DISCARDED,736
DISCARDED,2
DMNS,7
DNA in collection,154
DNA/Tissue Vouchered Only,29371
DNA/tissue vouchered only,2579
DNR Ortonville Fisheries Office,1
DOV,1
"DPI Herbarium collection, Florida Plant Atlas, and the UF Herbarium",1
Dado de baja,249
Dale Wimbrow Park,1
Damaged,729
Dark brown shell with lighter brown high lights. Apex cream in colour; lower part of inner lip is off-white.,2
Dark brown shell. Off-white bands at base of fourth and Fifth whorl. Lighter brown bands toward centre of body whorl.,2
Dark brown shell; off-white bands at base of fourth and fifth whorl. Lighter brown bands toward centre of body whorl.,2
Darrin Freshwater Institute,3
Database,33
Dayton Museum of Nat. Hist,2
Deaccessioned,6024
Deaccessioned 6/2009,2
Deficient,2
Delaware Mus. Nat. Hist.,3
Delaware Museum of Natural History,1
"Delicate, small shell with a row of sharp, triangular spines on the shoulder of each whorl. Siphonal canal open and extended.",2
Demonstration material,1
Dep. by L.I. Hist. Soc.,1
Dep. by L.I. Historical Soc.,1
Dept of Biol. U. Louisville,1
Dept of Ecology,1
Depósito,66
Destroyed,87
Destroyed (specimen moldy),1
Destroyed 1-5-74,1
Destroyed 1/2006,1
Destroyed 1/5/1974,1
Destroyed 1/74,1
Destroyed 10-29-97,1
Destroyed 12/1982,1
Destroyed 2/78,1
Destroyed 3/2006,3
Destroyed 4/16/2008,1
Destroyed 4/73,1
Destroyed 5/28/2008,1
Destroyed 5/73,2
Destroyed 5/76,1
Destroyed 7/1977,1
Destroyed 8-14-74,1
Destroyed 8/14/1972,1
Destroyed 8/9/1996,1
Destroyed 9/1993,1
Destroyed by insects,44
Destroyed by insects 50017?,1
Destroyed by insects 50026?,1
Destroyed by insects 50029?,1
Destroyed by insects 50031?,1
"Destroyed by insects, 13 Jul 1928",8
"Destroyed by insects, 1920",1
"Destroyed by insects, 1920, JPC",3
"Destroyed by insects, 1924",1
"Destroyed by insects, 28 Jul 1930",4
"Destroyed by insects, 7 Nov 1924",6
"Destroyed by insects, Aug 192[illeg]",1
"Destroyed by insects, Discarded",2
"Destroyed by insects, Discarded 9 May 1917",12
"Destroyed by insects, Discarded: 1920",5
"Destroyed by insects, Discarded: 1921",1
"Destroyed by insects, J.P.C.",6
"Destroyed by insects, Mar 1919",18
Destroyed by insects; Discarded,6
Destroyed by insects; Discarded 9 May 1917,18
Destroyed by moths while in Dept. of Tax. where it,10
Destroyed by pests,1
Destroyed by rats,3
Destroyed by sampling CC307,35
"Destroyed, Nov 1921",1
Destroyed: Jul 1920,1
Destruído,16
Diploschistes,1
Discard,5
Discard - Dr. Amadon 7/17/63,1
"Discard 24 Sep 1954, J.F.(To: Carnegie Museum)",1
"Discard 27 Apr 1953, D.A.",1
Discard 28-TX-54 J.F.,1
"Discard, 28 Oct 1960",1
"Discard, 6 Oct 1954, J.[illeg].",1
"Discard. 27 Apr 1953, D.A.",1
Discarded,3592
Discarded - 7 Dec 1960 'grease-burned',1
"Discarded - Dr. Amadon, 17 Jul 1963",2
Discarded - per field notes,1
Discarded 1 Mar 1948,1
Discarded 15 May 1975,1
Discarded 2/2/74,1
Discarded 21 Sep 1954 JF,1
Discarded 22 Feb 1962,1
Discarded 29 Jun 195[illeg],1
"Discarded 4 Feb 1959, Dr. Vaurie",1
Discarded 4/16/71 C.O.B.,1
Discarded 5/9/94 R.A.S.,1
Discarded 6 Nov 1957 D. Amadon,1
Discarded 6-X 54 J.F.,1
Discarded 6-X-54 JF,1
Discarded 6/24/64 D. Amadon,1
Discarded 7 Apr 1941,1
Discarded 9 Oct 1954 J.F.,1
Discarded 9-Oct-1954 JF,1
Discarded D. Amadon 7/17/63,1
"Discarded June 12, 1936",4
Discarded June 5 1936,2
Discarded May 1925,3
Discarded Nov. 21 1943. (Grease-burned),1
Discarded Oct 1955,1
Discarded Sep 1908 by W.M. (grease burnt etc),1
"Discarded by Charles OBrien, 24 Jul 1961",1
"Discarded by D. Amadon, 23 Jun 1969",1
"Discarded by D. Amadon, 29 Mar 1951",1
Discarded by Dr. Amadon 7/31/63; Gift to Rutgers U,1
"Discarded by Dr. Amadon, 11 Jan 1960",1
"Discarded by Dr. Amadon, 11 Mar 1957",1
"Discarded by Dr. Amadon, 29 Aug 1958",1
"Discarded by Dr. Amadon, Feb 11, 1963",1
"Discarded by Dr. Amadon, Jul 1961",3
"Discarded by Dr. Amadon, May 1963",1
"Discarded by Dr. Amadon, Yuly 1961",1
"Discarded by Dr. C. Vaurie, 24 Sep 1956",1
"Discarded by Dr. C. Vaurie, Sept 24, '56",1
"Discarded by Dr. Dean Amadon, 19 Feb 1957",1
"Discarded by Dr. Dean Amadun, Feb 19, 1957",2
"Discarded by Dr. Mayr, 1 Nov 1939",1
"Discarded by Dr. Mayr, 23 Dec 1943",7
"Discarded by Dr. Mayr, Dec 1936",4
"Discarded by Dr. Mayr, Dec 1944",1
"Discarded by Dr. Mayr, Feb 16, 1940",1
"Discarded by Dr. Mayr, May 6, 1936",1
"Discarded by Dr. Mayr, Nov 1, 1938",2
"Discarded by Dr. Meyr, Dec 25, 1943",1
Discarded by Dr. Vaurie 5 March 1956,1
"Discarded by Dr. Vaurie, 25 Mar 1956",1
"Discarded by Dr. Vaurie, 5 Mar 1956",1
"Discarded by Mr. OBrien, 15 Mar 1971",1
Discarded damaged 8/91,1
Discarded from Coll. 21 Oct 1931. (Preparation Dep,1
"Discarded from Coll., 21 Oct 1931",1
"Discarded from Coll., 21 Oct 1931 (Preparation Dep",1
"Discarded from Coll., 21 Oct 1931, (Preparation De",3
"Discarded from Coll., 21 Oct 1931. (Preparation De",22
Discarded from Coll.: 21 Oct 1931. (Dept. of Prepa,2
Discarded from Coll.: 21 Oct 1931. (Preparation De,1
"Discarded from Collection (Grease-burned), 10 May",1
"Discarded from collection, 23 Dec 1943, by Dr. May",1
"Discarded, 1 Feb 1956, grease-burned",1
"Discarded, 1 Feb 1977",1
"Discarded, 14 Jan 1955, J.F.",1
"Discarded, 18 May 194[illeg] (crossed out); Given",1
"Discarded, 18 Nov 1975",1
"Discarded, 1906",1
"Discarded, 20 Jan 1906. W.DeW.M.",1
"Discarded, 20 Jan 1930",1
"Discarded, 21 May 1971, MR. OBRIEN",1
"Discarded, 22 Feb 1962",3
"Discarded, 22 Jan 1956, J.F.",1
"Discarded, 22 Jan 1956. [illeg].F.",1
"Discarded, 23 Feb 1994",1
"Discarded, 24 Oct 1906",1
"Discarded, 27 Aug 1916",1
"Discarded, 29 May 1955",1
"Discarded, 30 Apr 1942",1
"Discarded, 31 Mar 1925",1
"Discarded, 4 Feb 1959, Dr. Vaurie",2
"Discarded, 4 Mar 1955, D.A.",1
"Discarded, 5 Oct 1931",1
"Discarded, 6 Oct 1954 J.F.",2
"Discarded, 6 Oct 1954, J.F.",5
"Discarded, 7 Oct 1954 J.F.",1
"Discarded, Aug 1920",7
"Discarded, Aug 1923",1
"Discarded, Aug 1953",11
"Discarded, Aug 1958",1
"Discarded, D. Amadon, 24 Jun 1964",1
"Discarded, Destroyed by insects, 9 May 1917",37
"Discarded, Dr. Amadon, 17 Jul 1963",3
"Discarded, Feb 1937",2
"Discarded, Feb 1963",2
"Discarded, Jan 1921",1
"Discarded, Jan 1953; ""Presented to Buffalo Museum",1
"Discarded, Jul 1920",27
"Discarded, Jul 1946",1
"Discarded, Jun 1920",1
"Discarded, Jun 1931",1
"Discarded, June 1971",1
"Discarded, June, 1971",3
"Discarded, Mar 1909",1
"Discarded, Mar 1942",2
"Discarded, Nov 1937",1
"Discarded, Oct 1920",2
"Discarded, Oct 1955",4
"Discarded, Oct 1966",2
"Discarded, Oct. 1955",1
"Discarded, October",1
"Discarded, October 1966",2
"Discarded, Sep 1893",25
"Discarded, Sep 1893; Sent to Barro Colorado, 1926",1
"Discarded, Sep 1908, by W.DeW.M., (Imperfect & hor",1
"Discarded, Sep 1957",4
"Discarded, by Dr. Vaurie 25 March 1956",2
"Discarded, insect eaten, 10 Nov 1917",13
"Discarded, worthless, 24 Dec 1903",1
Discarded: 10 Apr 1942 C.O.B.,1
Discarded: 20 Jul 1920,1
Discarded: 23 Feb 1962,1
Discarded: 23 Jul 1959,1
Discarded: 6 Oct 1954 J.F.,1
Discarded: Aug 1953,1
Discarded: Jun 1963 D.A.(partially crossed out); G,1
Discarded: Mar 1942,2
Discarded: May 1925,1
Discarded: Sep 1893,5
"Discarding May 7, 1936",6
Dismounted for the Study Collection,5
Disponível (dissecado),106
Disponível (dissecado/mumificado),1
Disponível (em exposição),10
Disponível (mumificado),17
Disponível (parte em exposição),28
Disrepair,2
Dleps 1512Cokendolpher1June2016,328
Docencia,2
Donación,50
Donación 1999-12,1
Donación 2012-02-03,1
Donación 2012-02-09,1
Donación 2012-02-14,74
Donación 2012-02-15,47
Donación 2012-02-16,19
Donación 2012-02-17,87
Donación 2012-10-16,1
Donación 2012-10-31,4
Donación 2013-01-30,2
Donación 2013-01-31,5
Donación 2013-02-04,12
Donación 2013-02-20,1
Donación C. Ardila,2
Donación CAR 03,1
Donación CAR 2,1
Donación ICN 3 Indivudos,1
Donación de Alberto Arias F,11
Donación de Alberto Arias F | No se encuentra en la colección,1
Donación de Colección Ictiológica Carlos Ardila-Rodriguez Cod 15-04-33,1
Donación de Colección Ictiológica Carlos Ardila-Rodriguez Cod 204,1
Donación de Cvc 1999-12,12
Donación de Cvc 1999-12 | No se encuentra en la colección,1
Donación de Cvc-Buga,1
Donación de Cvc-Buga 1999-12,2
Donación de Cvc-Buga 1999-12 | No se encuentra en la colección,1
Donación de Fundacion Funindes ABRIL 06 2009,30
Donación de Fundacion Funindes ABRIL 06 2009 | No se encuentra en la colección,5
Donación de Fundacion Funindes ABRIL 06 2010,1
Donación de Fundacion Funindes ABRIL 06 2011,1
Donación de Fundacion Funindes ABRIL 06 2012,1
Donación de Fundacion Funindes ABRIL 06 2013,1
Donación de Fundacion Funindes ABRIL 06 2014 | No se encuentra en la colección,1
Donación de Fundacion Funindes ABRIL 06 2015,1
Donación de Ipcvc-Buga,1
Donación de Ipcvc-Cvc-Buga,1
Donación de Mcng-Venezuela,18
Donación de Mcng-Venezuela 2001-03-16,28
Donación de Su 1995,1
Donación de Universidad Del Valle,18
Donación de Universidad Del Valle | No se encuentra en la colección,9
Donado MZUSP 61804 (2 ex de 40),1
Donado MZUSP 79544 (4 ex de 71),1
Donado MZUSP 84559 (4 ex de 72),1
Donado MZUSP 86243 (2 ex de 32),1
Donated,97
Donated to Theodore Roosevelt Assoc. for perm. exh,1
"Donated to Urban Park Rangers, Brooklyn, N.Y. - Ju",4
"Donated to Urban Park Rangers, Brooklyn, N.Y.-July",4
"Donated to Urban Park Rangers, Brooklyn, NY-July 1",1
"Donation, Bezark",5
"Donation, C. van Achterberg",1
"Donation, E. Hassan",1
"Donation, J. Lee",1
"Donation, Rifkind",1
"Donation, S.J. Taylor",1
"Donation, Shear",8
"Donation, Weissman",16
"Donation, Wiesenborn",6
"Dr. George H. Lowery, Exch. to Louisiana State Uni",1
"Dr. George M. Lowery, Exch. to Louisiana State Uni",1
Dr. Herman to D.G. Elliot & Aus. Mus.,1
Dr. John Van Oosten,1
Dra0,1
Draw #0553,8
Draw #1590,20
Draw#0254,4
Draw#0315,13
Draw#0410,5
Draw#0421,64
Draw#0440,1
Draw#0523,63
Draw#0527,314
Draw#0533,288
Draw#0569,60
Draw#0570,7
Draw#0596,35
Draw#0619,62
Draw#0661,79
Draw#0662,346
Draw#0775,1
Draw#0909,2
Draw#1590,28
Drawer #0817,1
Dry bush.,1
DuPage county forest preserve,1
Dublicate sent to Bombay Nat. Hist. Soc. March 193,1
"Dublicate sent to Bombay Nat. Hist. Soc., March 19",4
"Dublicate sent to British Museum, March 1938",1
Duplicado,429
Duplicado en colección,337
Duplicado en colección; Duplicado en otra colección biológica,159
Duplicado en otra colección biológica,6951
Duplicado en otras colecciones,4419
Duplicado en:,468
Duplicate Info (48308),1
Duplicate for Nat. Museum,1
Duplicate for U.S. Mus. Feb 1913,1
Duplicate for U.S. NBat. Mus. Nov 1912,1
Duplicate for U.S. Nat. Mus. Feb 1913,25
Duplicate for U.S. Nat. Mus. Feb. 1913,5
Duplicate for U.S. Nat. Mus. Nov 1912,18
Duplicate for U.S. Nat. Mus. Nov. 1912,2
Duplicate for U.S. National Mus. Feb 1913,1
Duplicate for U.S. National Mus. Nov 1912,3
Duplicate for U.S. National Mus. Nov. 1912,1
Duplicate for U.S. nat. Mus. Nov 1912,1
Duplicate info (48300),1
"Duplicate sent to Bombay Nat. Hist. Coc., March 19",1
"Duplicate sent to Bombay Nat. Hist. So., March 193",2
Duplicate sent to Bombay Nat. Hist. Soc. 1938,1
Duplicate sent to Bombay Nat. Hist. Soc. March 193,23
"Duplicate sent to Bombay Nat. Hist. Soc., March",2
"Duplicate sent to Bombay Nat. Hist. Soc., March 19",73
"Duplicate sent to Bombay Nat. Soc., March 1938",3
"Duplicate sent to Bristish Museum, March 1938",2
"Duplicate sent to British Museum, March 1938",33
Duplicate specimen(s) deposited in BO,201
Duplicate specimen(s) deposited in BO; L,114
Duplicate specimen(s) deposited in BO; L; K,2
Duplicate specimen(s) deposited in BO; L; MO,60
Duplicate specimen(s) deposited in BO; L; MO;,2
Duplicate specimen(s) deposited in BO; L; MO; K,36
Duplicate specimen(s) deposited in BO; L; MO; K; TNS,37
Duplicate specimen(s) deposited in BO; L; MO; TNS,1
Duplicate specimen(s) deposited in BO; LMO; K,1
Duplicate specimen(s) deposited in BOL; MO,1
Duplicate specimen(s) deposited in no,2
Duplicates at ALA,418
Duplicates at ALTA,50
Duplicates at BABY,8
Duplicates at BERN,8
Duplicates at BLT,1
Duplicates at BOON,2
Duplicates at BOON; BABY,3
Duplicates at BRIT,3
Duplicates at BRY,11
Duplicates at BRY; ALA,1
Duplicates at CAN,457
Duplicates at CAN; ALA,66
Duplicates at CAN; ALTA,1
Duplicates at CAN; BABY,1
Duplicates at COCO,4
Duplicates at COCO; ALA,2
Duplicates at DAO,1316
"Duplicates at DAO, MICH, WIN; MT; MICH; DAO",1
Duplicates at DAO; ALA,138
Duplicates at DAO; ALTA,1
Duplicates at DAO; BABY; ALA,1
Duplicates at DAO; BRIT,2
Duplicates at DAO; BRY,1
Duplicates at DAO; BRY; ALA,1
Duplicates at DAO; CAN,25
Duplicates at DAO; CAN; ALA,9
Duplicates at DAO; CAN; ALTA,1
Duplicates at DAO; COCO,1
Duplicates at DUKE,2
Duplicates at DUKE; DAO,2
Duplicates at ESTA; DAO; ALA,1
Duplicates at ETST,10
Duplicates at ETST; ALA,3
Duplicates at ETST; DAO,24
Duplicates at ETST; DAO; ALA,10
Duplicates at GH,3
Duplicates at HAM,2
