island,reps
Belualasmau Id.,20
Benbecula,2
Benencia Island,4
Bengalen,5
Bengkalis,1
Benguela,1
Benguella,3
Benguerra Island,2
Benguerua,1
Benguerua Island,8
Benito del Centro,5
Benito del Oeste,5
Benjamin Island,52
Bennett Island,2
Benten-jima,19
Benteng,8
Bentenjima,23
Bentinck Island,2
Beo,4
Beqa,47
Beqa Id.,4
Bequia,196
Bequia I.,1
Bequia Id.,8
Bequia Island,7
Berau,2
Berhala Island,4
Bering,109
Bering Island,221
Bering Island (Beringinsel),3
Bering Island (insulam beringii),1
Bering Sea,6
Beringa Island,2
Berlenga Grande,4
Berlengas,13
Bermuda,17266
Bermuda I.,30
Bermuda Is.,2
Bermuda Island,1215
Bermuda Island (Hamilton Island),110
Bermuda Island (Long Island),13
Bermuda Island / St. David's Island,2
Bermuda Islands,1
Bermuda Isls.,1
Bermuda.,1
Bernard,8
Berner Oberland,3
Berneray near North Uist,2
Bernier Id.,1
Bernier Island,51
Bernouilli Island,2
"Berre, Etang de",4
Berry Is.,29
Berry Island,20
Berry Islands,43
Beru,4
Beru Atoll,2
Besar,1
"Besar, Pulau",1
Besboro Island,1
Bessels Island,1
Bessie Island,1
Bessieres Island,3
Beta Island,1
Bethel Island,4
Betsileo,25
Bett Reef,1
Betton Island,111
Bettowia,1
Beyt Island,132
Bharngu Island,1
Biak,342
Biak Div.,26
Biak I.,2
Biak Island,319
Biak [Soëk],1
Biaro,2
Biaro Island,1
Biaru Island,2
Bickerton,1
Bickerton Island,144
Bicol,2
Biesbosch,1
"Biesbosch, Polder de",2
Big,2
Big Ambergris Cay,1
Big Bay Marsh,1
Big Bend Key II,1
Big Brooks,50
Big Corn Island,1
Big Damalawa Islet,444
Big Diomede Island,4
Big Durian,2
Big Farmer Cay,9
Big Fort,1
Big Fort Island,1
Big Gavanski Island,3
Big Hog Key,1
Big Hope Island,1
Big Island,9376
Big Island (undet.),7
Big King Island,3
Big Koninski,1
Big Koniuji,49
Big Koniuji Island,6
Big Miskito Cay,1
Big Munson Key,50
Big Nggela Island,13
Big Pine Island,4
Big Pine Key,1517
Big Pine Key Id.,7
Big Punuk Island,5
Big Razorback Island,345
Big Rose Island,3
Big Sand Cay,7
Big Spanish Key [Spanish Key],5
Big Torch Key,1
Big Wood Cay,2
Bigatyelang Island,1
Bigeliwol Id.,3
Bigen Kelang Id.,2
Bigonattam island,1
Bij Luzon,1
Bij Simalur,2
Bij Texel,14
Bijelac Island,5
Bikar Atoll,170
Bikenibeu Island,3
Bikini,2
Bikini Atoll,3198
Bikini Id.,32
Bikini Island,10
Bilatan,24
Biliran,59
Biliran I.,1
Biliran Island,286
Bilitan,10
Biliton,7
Bill Of Portland Island,26
Bill of Portland,2
Billiton,1397
Billy's Island,7
Billys,1
Bimini,267
Bimini Is.,17
Bimini Island,25
Bimini Islands,816
Bindloe Island,18
Bindloe Island (Marchena),53
Bingham Island,2
Bingkudu Island,17
Binongka Island,1
Binongko,1
Binongko Island,2
"Binongko, Pulau",3
Bintan,4
"Bintan, Pulau",7
Bintang,4
Binulbulan [Cleopatra],1
Bioco,2
Bioko,131
Bioko Id.,643
Bioko Island,277
Bioko Island (formerly Fernando Poo),2
Bioko [Bioco],1
Bioko or Fernando Po,1
Biola Island,1
Birabirahan Island,43
Birah Eiland,3
Birch Island,8
Bird,36
Bird Cay,1
Bird I.,1
Bird Id.,1
Bird Island,310
Bird Island (Seychelles),30
Bird Key,44
Bird Keys,2
Bird Rock,12
Bird Rock Island,47
Bird Rocks,10
Biri Island,250
Birnie,14
Birnie Atoll,27
Birnie I.,8
Birnie Island,54
Biro Island,18
Birojima Isl.,2
"Bisa, Pulau",2
Biscayne Key,6
Bisevo,4
Bisevo Island,2
Bisk Island,1
Bislig,2
"Bismarck Archipel, Duke of York Isl.",1
Bismarck Archipelago,62
Bisucay,85
Bitter Guana Cay,4
Bitter Guana Cay Id.,2
Bitung,1
Bivak,4
Bivak Eiland,2
Bivak Island,2
Bivak eiland,23
Bivak-eiland,39
Biyadhoo,11
Biyadoo,1
Biyadoo Island,9
Bjornøya,24
Björnöya,1
Bjørnøya,44
Black Fox Island,1
Black Island,18
Black Reef Island,1
Black Rock,1
Black Rocks,24
Blackadore Caye,1
Blackburn (Rabbit) Island,1
Blacklead,1
Blackstone Island,4
Blackwater Island,2
Blake Island,1
Blakely Island,39
Blakistone Island (Saint Clement's Island),1
Blakley,1
Blalock Island,38
Blanca Id.,4
Blanchet Island,2
Blannskar I.,75
Blanquilla,12
Blanquilla Island,1
Bleda Plana Id.,2
Bleue,1
Bligh Island,6
Bliss Island,1
Block,43
Block Island,123
Block Island (Rhode Island),115
Bloomingdale,6
Blue Island,1
Blue Lagoon,1
Blue Lagoon Island,2
Blue Mine Is,2
Blumine Island,3
Bluming Is,2
Blupblup Island,40
Boa Vista,130
Boa Vista Island,30
"Boa Vista, Ilha de",7
"Boa Vista, W. coast",1
Boa Vista; Ilhéu de Sal REi,1
Boa Vista; Ilhéu de Sal Rei,4
Boac,1
Boang Island,2
Boano ten westen van Ceram,1
"Boano, Pulau",4
Boar Island,1
Boavista,22
Boca Chica Key,30
Boca Chica Key Id.,1
Boca Chita Key,1
Boca Grande Key,1
Bocas Island,2
Bock,3
Bock Island,1
Bock Key,12
Boddam Island,10
Bodelteh,6
Bodgaya Island,1
Bodie,2
Bodie I.,4
Boeroe,998
Boeton,30
Boeton Island,1
Bogon,30
Bogon Island,1
Bogor,1
Bogoslof,1
Bogoslof Island,56
Bogotá,2
Bogtong Island,2
Bogue,1
Bogue Banks,2
Bogue Island,1
Bohol,835
Bohol I.,69
Bohol Id.,2428
"Bohol Isl., Sierra Bullones",2
Bohol Island,1291
"Bohol Prov., Bohol Id., Sierra Bullones",1
Boia Boia Waga,4
Boia Boia Waga Island,1
Boiaboiawaga Island,9
Boirama Island,6
Bois Blanc Island,17
Boisa Island,48
Bokaak Atoll,6
Bokaak [Pokak] Atoll,22
Bokan,11
Bokonfuaaku,10
Bokororyuru Island,7
Bokoufuaaku Island,1
Bol'shoy Zhuzhmuy Island,1
Bolama,3
Boleji,1
Bolinao,9
Bolio Island,3
Bolkus,1
Bolshevik Island,1
Bom Abrigo,1
Bom Bom,1
Bom Bom Id.,4
"Bomole Ridge, Usambara Mountains",1
Bonacca,90
Bonacca Island,6
Bonair Island,1
Bonaira,1
Bonaire,3379
Bonaire Id.,139
Bonaire Island,1
"Bonaire, Sint Eustatius and Saba",2
Bonaventure,41
Bonaventure Island,243
Bondon Island,1
Bonds Cay,56
Boneagi,10
Bonebetang Island,38
Bonebey,1
Bonerate,2
"Bonerate, Kepulauan",3
Boneratoe Island,1
Bonetambung,1
Bongao,7
Bongao I.,226
Bongao Id.,1
Bongao Island,33
Bongoyo,1
Bongoyo Island,3
Bonham Island,1
Bonin,456
Bonin Is,1
"Bonin Is., Chichi-jima",4
"Bonin Is., Haha-jima",8
"Bonin Is., Muko-jima",2
"Bonin Isl., Haha-Shima (Hillsborough Isl.)",1
Bonin Island,2
Bonin Islands,43
Bonin-eilanden,3
Bonnaca Island,2
Bonoon Id.,68
Boo Island,1
Booby Cay,13
Booby Island,23
Boot Key,19
Boot Key Id.,90
Booth Island,1
Bora,1
Bora Bora,1081
Bora Bora Island,34
Bora bora,2
Bora-Bora,43
Bora-Bora Id.,4
Bora-Bora Island,16
Boracay,2
Borbi island,1
Borden,3
Border Cay,4
Border Island,1
Bordo,4
Bordoy,16
Boreneo,1
Borgareyjar,3
Bori,1
Borkum,3
Born Island,1
Borneo,47431
Borneo (=Kalimantan),3
Borneo (N),2
Borneo (North Kalimantan),2
Borneo I.,68
Borneo Id.,304
Borneo Island,133
Borneo or Sumatra,2
Borneo; Kakaban Island,1
Borneo; Maratua Island,3
Borneo?,2
Borneu,1
Bornholm,22
Bornoe,1
Bornéo,19
Borocay Id.,198
Bosanquet Island,1
Boscawen I.,2
Boston,1
Boston Island,1
Botany Bay,1
Botel Tobago,3
Botes,1
Botes Island,1
Bougainville,600
Bougainville ?,1
Bougainville I.,10
Bougainville Id.,2227
Bougainville Is.,1
Bougainville Island,21598
Bougainville Island (poss.),1
Bougainville Islands,3
Bougainville Isld.,6
Boundin Island,4
Bounty Island,4
Bounty Islands,2
Bourail,11
Bourbon,1
Bourbon Island,53
Bourbon [Réunion],3
Bourgainville Is.,1
Bouro Island,108
Bouton,2
Bouvet,6
Bouvet Island,75
Bouvetoya,6
Boven-Nickerie,4
Bovril,15
Bow Island,134
Bowen,37
Bowen Island,59
Bown Island,1
Box Island,48
Boyen Island,2
Boyne Island,1
Bozcaada,47
Brabant,1
Brabant Island,240
Brabout Island,1
Brac Island,1
Bradbury,1
Bradbury Island,4
Bradford Island,72
Bradley Key,1
Brady Island,1
Bradycheres,1
Bramham,1
Brampton,2
Brampton Island,13
Branco,7
Brandon,4
Brandon Island,7
Brangman's Island,2
Brannon Id.,1
Brat Chirpoyev,6
Bratina Island,12
Brattle,1
Brava,254
Brava Island,20
"Brava, Ilha de",8
Brazil,2
Brazo Island,1
Brazos Island,22
Brazos Santiago Island,3
Brazza,1
Bread Island,10
Bread and Cheese,1
Breaksea Island,1
Brebes,2
Brecqhou Island,1
Bressa,1
Bressay,18
Bressay I.,1
Bressay Island,1
Breton,16
Breton I.,2
Breton Island,27
Breu,12
Brevoort Island,6
Briar Island,1
Bribie,1
Bribie Island,9
Bridge Island,1
Bridgeman Island,1
Bridgeport Bar Island #1,2
Bridgeport Bar Island #10,4
Bridgeport Bar Island #11,1
Bridgeport Bar Island #2,1
Bridgeport Bar Island #9,1
Bridgeport Island #3,1
Bridgeport Island #7,1
Brier,2
Brier Island,22
Brierly Island,2
Brig Key,1
Brijuni,1
Brijuni (Brioni),1
Brijuni Islands,10
Brimstone,1
Brincanco,44
Brincancon,1
Brincaneo,1
Brion Island,9
Bristol Island,7
Bristow Id.,70
"Brit. N. Guinea, Fergusson Isl.",1
Britain,841
British Isles,1
"British New Guinea, Ferguson Island, D'Enastreaux",1
British Virgin Islands,1
British West Indies,936
Britomart Reef,2
Broken Bay,1
Broken Island,2
Brokopondo,28
Brook Island,1
Brooks Id.,1
Brooks Island,2238
Broome Island,2
Brosse Id.,14
Brother,1
Brother Island,1
Brough Head,2
Broughton Island,39
Brown,13
Brown Cow Island,1
Brown Island,154
Brown's Island,4
Brownell Island,1
Browney Island (Brownie Island),1
Browns Island,3
Brownsea Island,1
Browse Island,1
Bruin Island,1
Brunei Darussalam,57
Bruny Island,49
Bruny island,1
Brush Island,1
Brushy Island,1
Bryher,158
Bua,3
Buabua Id.,1
Buad Island,1
Buang Dakula Island,1
Bubaque,2
Bubembe Island,1
Bubuan Id.,2
Bubuan Island,51
Bubuleta,11
Bucas Grande,30
Buchanan Island,21
Buck,5
Buck I.,20
Buck Island,60
Buck Island (Bucks Island),3
Buck Key,1
Buckle Island,34
Budd Keys,4
Budd Reef,4
Buena Vista I.,1
Buena Vista [Vatilau],3
Buenos Aires,1
Buffett Island,6
Bugaboo,1
Bugala Island,12
Bugarura Island,30
Bugatupo,11
Bugatupo Island,2
Bugio,105
Bugio Island,2
Bugsuk I.,48
Bugsuk Island,100
Bujan ?,2
Buka Buka Island,79
Buka Island,202
Bukojarito Island,3
Bukrairong,1
Bukrrairong,2
Bukrrairong Island,1
Bulabac,1
Bulan,14
Buldir,221
Buldir Island,97
Bulia,6
Bull Key,3
Bulls,7
Bulls Island,1
Bulusan Island,5
Bum Bum Island,3
Bumako Island,2
Bunaken,15
Bunaken I.,3
Bunguran,2
Bunguran Island,22
Bunker Id.,5
Buran Darat Reef,11
Burat Island,1
Burdell Island,4
Burias,18
Burias I.,112
Burias Island,714
Burlington,1
Burney Island,1
Burnham Island,1
Burnside Island,1
Burntwood Island,26
Buro Island,1
Burra,4
Burray,22
Burroughs Cay,8
Buru,287
Buru Island,120
Busak,1
Busanga I.,5
Busay,1
Bush Islets,6
Bush Key,59
Bushrod,4
Bushrod Island,3
Bushy Island,41
Bustard Island,21
Busua Island,2
Busuanga,429
Busuanga I.,117
Busuanga Id.,232
Busuanga Island,828
Butaritari,37
Butaritari (formerly Makin),3
Butaritari Atoll,152
Butauanan Island,138
Bute,25
Butler Island,3
Buton,167
Buton Island,166
Button Island,2
Butuan Id.,1
Butung,1
"Butung, Pulau",53
Buugainville,1
Buyallao Island,22
Buyan,1
Buzzard,1
Buzzard's Island,1
Bycee Island,2
Bylot Island,17
Byon,1
Byron Island,2
Büyük Ada,2
Büyükada,11
C Sulawesi,1
CAT IS,1
CHARITY IS,4
CHRISTMAS ISLAND,1
CLIPPERTON IS,2
CUBA,20
Caanawa Id.,11
Caballo I.,2
Caballo Island,3
"Caballo, Isla",1
Caban I.,124
Caban Island,56
Cabarita Island,2
Cabbage Tree Island,1
Cabilao,3
Cabin Island,6
Cabo Verde,77
Cabra Island,68
Cabras,6
Cabras I.,1
Cabras Id.,1
Cabrera,207
Cabrera Island,1
Cabrit,45
Cabrit Island,25
Cabruna Island,29
Cabugan Island,52
Cabulauan,6
Cachee [Faon],1
Cactus Island,2
Cafrerie,2
Cagalai,1
Cagayan,1
Cagayan I.,43
Cagayan Id.,26
Cagayan Island,76
Cagayan Sulu,26
Cagayan Sulu  ?,1
Cagayan Sulu [Cagayan],2
Cagayan de Sulu,1
Cagayancillo,7
Caicos,1
Caicos Group,2
Caicos Id.,5
Caicos Is.,1
Caicos Islands,2
Caicos s,3
Cairn Island,4
Cairncross Island,5
Cairns,4
Caja de Muerta I.,1
Caja de Muerto,63
Caja de Muertos,1
Caja de Muertos I.,15
Caja de Muertos Island,12
Cakau Momo I.,22
Cakau Motu I.,1
Cakaudrove,9
Calabadian Island,4
Calabash Caye,1
Caladesi Island,1
Calagna-an Id.,106
Calagua Island,17
Calamian,1
Calamian Group,14
Calamian Id.,1
Calamianes,3
Calamianes eiland,1
Calangaman,5
Calangaman Island,52
Calauit,4
Calauit Id.,10
Calauit Island,1
Calayan,339
Calayan I.,42
Calayan Id.,2
Calayan Island,108
Caldey Id.,1
Caldey Island,15
Caledesi Island,2
Caledonia,1
Caledonia Bay,6
Calf Island,21
Calf of Man,2
Calibang Island,1
California,47
"California, Golfo de",4
"Californien, Vancouver Island",1
Californië,5
Calituban,4
Calituban Island,1
Calotcot Id.,28
Calumet,1
Calumet Island,2
Calusa,1
Caluya,13
Caluya Id.,205
Caluya Island,31
Calvados Reef (Calvados Islands),1
Calve Island,5
Calventi Island,3
Calvert,22
Calvert Island,456
Camaguin,4
Camaguin Island,1
Camano,159
Camano Island,2
Camanoe,1
Cambacua,1
Cambian,1
Cambridge Gulf,1
Camiguin,68
Camiguin  ?,2
Camiguin I.,544
Camiguin Id.,652
"Camiguin Isl., Camiguin Prov.",1
Camiguin Island,254
Camiguin Norte,67
Camiguin Norte Island,310
Camiguin Sur Island,399
Camiguin sur,1
Camino Island,20
Camorta,5
Camorta I.,1
Camotes Islands,4
Campania Island,1
Campbell,10
Campbell I.,1
Campbell Island,569
Campbell Islands,5
Campbell island,7
Campion Id.,27
Campobello,35
Campobello Island,56
Can. Eil.,1
Canal between Ilha Siriba and Ilha Redonda,1
"Canar. Islands, Teneriffa",1
Canaria Island,1
Canarias,492
"Canarias,Is.",133
"Canarische Eil., Fuerteventura",2
"Canarische Eilanden, Palma",2
"Canarische Eilanden, Tenerife",3
"Canarische Eilanden, Teneriffa",3
Canary Island; Fuerteventura,1
Canary Islands,11
"Canary Islands, S coast of Lanzarote",1
Canary Islands:Fuerteventura I.,2
Canary Islands; E coast of Gran Canaria,1
Canary Islands; E. of Lanzarote,1
Canary Islands; Hierro,2
Canary Islands; Lanzarote,1
Canary Islands; S coast of Lanzarote,1
Canary Islands; SE of Fuerteventura,2
Canary Islands; SW of Hierro,1
Canary Isles,3
Canary Isls.,7
Canas Island,23
Candaraman Island,170
Candlemas,2
Candlemas Island,1
Canea,1
Cangaluyan Island,1
Canimo Island,40
Canipo,30
Canna Island,60
Cannac Island,1
Cano Island,4
Canoe Island,103
Canouan,83
Canouan I.,1
Canouan Island,4
Canton (=Kanton),308
Canton Atoll,17
Canton Atoll: Spam Island,2
Canton I.,1
Canton Island,338
Canvey Island,10
Canyon,1
Canyon Island,43
Cap,57
Cap Island,8
Cap.,5
Capare Island,1
Cape,1
Cape Barreu Island,1
Cape Breton,45
Cape Breton Island,459
Cape Clear Island,16
Cape Horn,1
Cape Horn Island,1
Cape Jones Island,1
Cape Meares,1
Cape Monze,1
Cape Mount,5
Cape Province,3
Cape Romano,1
Cape Romano Island,1
Cape Sable Island,33
Cape Town,1
Cape Verde Island,3
Cape de Verde,1
Cape of Good Hope,1
Capers,13
Capilan Island,2
Capitan Aracena Island,22
Capitancillo Island,14
Capiz,1
Capones Island,3
Capraia,14
Capraia Island,3
Capraia Isola,92
Caprera,27
Capri,59
"Capri, Isola di",4
Capricorn Group,1
Capricorn Island,3
Capstan,1
Capstan Island,1
Captain,2
Captiva,1
Captiva Id.,1
Captiva Island,48
Captree,9
Capul,7
Car Nicobar,47
Car Nicobar Island,3
Carabao,3
Carabao Id.,143
Caracao,1
Caracas Bay,1
Caraquet Island,1
Carcass Island,2
Cardoso,6
Careening Cay,18
Careening Island,1
Careiro,2
Carenero Island,21
Carey Island,2
Carey's Island,1
Cargados Carajos,1
Cargados Carajos Shoals,8
Caribbean Sea,2
Caribou,1
Caribou Island,21
Carlen Island,1
Carlos III Island,14
Carmel I.,1
Carmen,438
Carmen I.,44
Carmen Id.,489
Carmen Island,144
"Carmen, I. Del",6
Carnac Island,3
Carol,2
Caroline (=Millenium Island),37
Caroline (=Millennium Island),3
Caroline Atoll,135
Caroline Ids,4
"Caroline Is., E. Fayu I.",3
Caroline Isl,4
Caroline Island,15
Caroline Islands,53
"Caroline Islands, Truk Island",17
Caroline Isls.,31
Caroline Isls.?,2
"Carolines, Palau Islands",1
Caronado Island,1
Carp,1
Carp Id.,101
Carriacou,15
Carriacou I.,14
Carriacou Island,134
Carribean Sea,1
Carrie Bow Cay,4811
Carrington Island,2
Carrol,1
Carroll,2
Carrot Island,20
Carsaig Island,1
Cartwell's Lump,1
Cartwright,1
Cartwright Island,1
Casaya,1
Casey Key,6
Casey's Key,1
Casper Grand Island,1
Cassanga Island,1
Cassini Island,1
Castle,52
Castle Harbor Island,1
Castle Island,91
Castle [Bahamas],2
Castor Id.,17
Cat,27
Cat Ba,13
Cat Ba Island,1
Cat Cay,265
Cat I.,36
Cat Island,851
Cataban Id.,39
Cataduanes,1
Catalina I.,9
Catalina Id.,1
Catalina Island,35
Catanaguan Island,13
Catanduanes,404
Catanduanes I.,489
Catanduanes Id.,2
Catanduanes Island,536
Catawba Island,16
Catherine Island,72
Cattle Island,1
Caubyon,3
Cava Island,6
Cavada,9
Cave Cay,43
Cave Cays,14
Caviana Island,2
Cavili,1
Cavilli,3
Cavilli Island,19
Cavite,1
Cavlin Island,1
Caximbas Island,4
Caxisigan I.,1
Caxisigan Island,87
Cay Glory,18
Cay Sal,77
Cay Sal (Dog Cay),1
Cay Sal (Dog Rock),53
Cay Sal (Salt Key),2
Cay Sal Island,2
Cay Verde,2
Caye Caulker,13
Caye Caulker Id.,4
Cayenne Island,15
Cayman Brac,886
Cayman Brac Id.,106
Cayman Brac Island,10
Cayman Island,2
Cayman Islands,1
Caymen Brac,1
Cayo Arena,1
Cayo Arenas,7
Cayo Aurora,3
Cayo Bolívar,8
Cayo Caracoles,2
Cayo Carenas,1
Cayo Carenero,5
Cayo Caribe,38
Cayo Centro,12
Cayo Cochino Grande,5
Cayo Cochino Pequeno,8
Cayo Coco,3
Cayo Diablo,2
Cayo Don Luis,16
Cayo El Faro,3
Cayo El Magimo,5
Cayo Enrique,7
Cayo Fanduca,10
Cayo Garcia,15
Cayo Grande,1
Cayo Guanajo,1
Cayo Guayabo,1
Cayo Icacos,1
Cayo Id.,1
Cayo Laurel,25
Cayo Lobos,32
Cayo Lucas,1
Cayo Margarita,20
Cayo Maria Langa,22
Cayo Mayor,30
Cayo Menor,30
Cayo Nancy,25
Cayo Nancy (Nancy Cay),3
Cayo Nancy ?,1
Cayo Norte,40
Cayo Palomas,13
Cayo Parguera,12
Cayo Quitasueño,3
Cayo Rio,11
Cayo Roldan,47
Cayo Roldán,9
Cayo Romano,2
Cayo Romano Island,5
Cayo Romero,17
Cayo San Cristobal,1
Cayo San Felipe,18
Cayo San Jacinto,2
Cayo Santa María,1
Cayo Santiago,19
Cayo Serrana,261
Cayo Siete Hermanos,11
Cayo Terremoto,40
Cayo Uva,2
Cayo de Agua,12
Cayo de Albuquerque,2466
Cayo de Luis Peña,1
Cayo de Muertos (Muertos Island),1
Cayo de San Felipe,1
Cayo de la Barca,13
Cayo del Cristo,1
Cayos Cochinos,1
Cayos de Albuquerque,1208
Caño Island,1
Caño Island ,1
Ceann Ear,1
Cebaco,16
Cebaco Island,19
Cebu,1878
Cebu  ?,1
Cebu I.,667
Cebu Id.,1175
"Cebu Id., Cebu",2
"Cebu Isl, Cebu City Prov.",1
Cebu Isl.,1
"Cebu Isl., Antuaranga",1
Cebu Island,1812
Cebu Island to Bohol Island,1
"Cebu Prov., Cebu Id.",2
"Cebu Prov., Cebu Isl.",3
Cedar,7
Cedar Island,29
Cedar Key,25
Cedar Key Id.,40
Cedar Keys,44
Cedros,358
Cedros I.,119
Cedros Id.,606
Cedros Island,144
"Cedros, Isla",9
Celebes,3822
Celebes (=Sulawesi),7
Celebes (Sulawesi),29
Celebes I.,5
Celebes Id.,1
Celebes Island,35
Celebes [error],2
"Celebes, Eiland Peling",1
"Celebes, Palolo Valley",1
"Celebes, Upper Sopu vall",1
Celebs,1
Center Island,11
Central,1
Central Bougainville Island,1
Central Coronado,22
Central Island,5
Central Lagoon,9
Central New Guinea Dist.,30
Central Pacific Ocean,6
Central S. Loo Choo Island,3
Central Sumba Island,1
Centre Island,5
Centro Chincha,1
Cephalonia,35
Cephalonia Id.,1
Cephalonia Island,2
Ceralbo Island,4
Ceralvo Island,2
Ceram,627
Ceram Island,7
Ceram [Mysol = error],1
Cerboli,1
Cerf,1
Cerf I.,18
Cerf Island,6
Cerigo,9
Cerralvo,14
Cerralvo I.,11
Cerralvo Id.,907
Cerralvo Island,25
"Cerralvo, I.",37
Cerrito,1
Cerros,1
Cerros Id.,2
Cerros Island,2
Cervalo Id.,3
Cervantes Island,15
Ceycen Island,93
Ceylon,273
Chaatl,9
Chaatl Island,6
Chacachacare,121
Chacachacare Id.,5
Chacachacare Island,3
"Chafarinas, Islas",1
Chagos Archipelago,92
Chagulak,34
Chagulak Island,4
Chale Point,5
Chalki,7
Challenger Bank,40
Chamaeliops,1
Chamisso,3
Chamisso Island,62
Champion,36
Chamón,1
Chandeleur,1
Chandeleur Island,12
Chang Tai,1
"Chang, Ko",1
Change Island,6
Change Islands,183
Chango (Prison) Island,3
Changu Island,1
Changuu Id.,1
Channel Cay,9
"Channel Is., Guernsey I.",1
"Channel Is., Guernsey I., Hanois Lighthouse",3
Channel Island,60
Channel Islands,1
Chapani Island,2
Chapel Island,1
Chappaquiddick,42
Chappaquiddick Island,4
Chappel,1
Charity,352
Charity Island,5
Charles,47
Charles Id.,15
Charles Island,100
Charles Island (Floreana or Santa Maria),73
Charles island,2
Charlotte Island,3
Charlton Isand,1
Charlton Island,14
Charybdis Reef,39
Chasely Island,1
Chatam Island,1
Chateau du Taureau,3
Chatfield Island,1
Chatham,37
Chatham I.,1
Chatham Id.,25
Chatham Is,1
"Chatham Is., South East I.",2
Chatham Isl.,1
Chatham Island,196
Chatham Island (San Cristobal),73
Chatham Island [Wharekauri],2
Chatham Islands,7
Chatham island,19
Chausey Island,1
Chañaral,2
Che-ju Island,2
Chebeh,8
Cheduba Island,1
Cheese Island,11
Cheju Island,7
Cheju [Jeju] Island,1
Chejudo,1
Chelbacheb,7
Chelbacheb Islands,2
Cheleu Id.,5
Chelidromi,2
Chenega Island,72
Chepillo,1
Cheralvo Island,1
Chernabura Island,3
Chernofski,1
Cherokee,1
Cherry Island,1
Chertal,1
Chesser Island,2
Chesterfield Island,46
Chesterfield Islands,381
Cheung Chau Island,1
Cheung Chow,2
Cheval Island,1
Chiachi,1
Chiba,1
Chibishi Isls.,5
Chiburi-jima,1
Chiburijima,6
Chica Islet,1
Chicagof,4
Chichagof,43
Chichagof Id.,1
Chichagof Island,2697
Chichi,3
Chichi Island,3
Chichi Jima,11
Chichi Jima (Peck I.),1
Chichi Jima (Peel ),1
Chichi Jima I.,2
